user_id,name,email,age,gender,city,state,registration_date,loyalty_tier,is_prime
USR03599,Vansha Ravi,gangamammen@example.net,37,Other,Delhi,Tamil Nadu,2026-03-27,Bronze,False
USR03600,Liam Varghese,praneel39@example.com,24,Other,Kolkata,Madhya Pradesh,2023-10-23,Silver,True
USR03601,Janaki Madan,pgoswami@example.com,43,Other,Ahmedabad,Maharashtra,2025-12-20,Gold,True
USR03602,Anirudh Dhar,sethipallavi@example.com,55,Male,Pune,Manipur,2024-12-07,Silver,True
USR03603,Mohammed Bawa,anay68@example.net,64,Male,Chennai,Andhra Pradesh,2025-04-27,Silver,True
USR03604,Om Rege,amairachad@example.com,33,Female,Kolkata,Nagaland,2023-05-12,Gold,False
USR03605,Indrajit Sandhu,william57@example.org,44,Male,Delhi,Uttar Pradesh,2025-04-06,Gold,True
USR03606,Harrison Mohan,gaurang30@example.org,62,Other,Kolkata,Telangana,2023-04-19,Silver,False
USR03607,Dalbir Deol,dhruvagarwal@example.com,65,Male,Hyderabad,Chhattisgarh,2025-08-10,Bronze,False
USR03608,Aarnav Kuruvilla,pmadan@example.org,33,Female,Pune,Goa,2025-07-24,Platinum,False
USR03609,Raghav Bhargava,gardebhavika@example.net,65,Male,Jaipur,Uttar Pradesh,2025-11-02,Bronze,True
USR03610,Chakradhar Roy,kabirnarasimhan@example.net,65,Male,Pune,Maharashtra,2023-04-24,Bronze,True
USR03611,Onkar Mody,baladayamai@example.com,30,Male,Jaipur,Bihar,2023-10-09,Silver,False
USR03612,Ganga More,advaith51@example.org,42,Female,Lucknow,Bihar,2023-08-19,Bronze,True
USR03613,Charan Virk,gchopra@example.net,42,Male,Ahmedabad,Madhya Pradesh,2024-05-31,Bronze,False
USR03614,Omaja Vig,gauri61@example.com,65,Male,Delhi,Uttarakhand,2024-11-20,Silver,True
USR03615,Girish Edwin,ychopra@example.com,34,Female,Hyderabad,Gujarat,2024-10-25,Bronze,False
USR03616,Tristan Garde,chadhapatrick@example.com,50,Other,Bangalore,Bihar,2025-11-26,Platinum,True
USR03617,Thomas Dayal,majumdarrohan@example.org,49,Other,Ahmedabad,Sikkim,2023-10-09,Platinum,True
USR03618,Frederick Chana,gpai@example.com,57,Male,Jaipur,Nagaland,2023-05-20,Gold,False
USR03619,Advika Iyengar,chakrabortyhritik@example.com,65,Male,Delhi,Goa,2023-10-15,Silver,False
USR03620,Saanvi Mahal,warda27@example.net,53,Male,Jaipur,Nagaland,2024-09-02,Platinum,True
USR03621,Kritika Misra,ekavirdugar@example.org,39,Female,Chennai,Meghalaya,2026-01-15,Platinum,True
USR03622,Zilmil Gopal,ektabal@example.net,44,Male,Chennai,Bihar,2023-11-29,Silver,False
USR03623,Ekani Kota,tanishdeep@example.net,57,Other,Delhi,Chhattisgarh,2023-07-01,Bronze,True
USR03624,Lekha Parikh,deanita@example.com,60,Female,Ahmedabad,Kerala,2024-05-22,Bronze,True
USR03625,Bimala Oza,bahadurjit66@example.org,50,Female,Lucknow,Jharkhand,2024-05-11,Bronze,False
USR03626,Shivani Soni,panditladli@example.net,36,Other,Bangalore,Maharashtra,2023-11-19,Bronze,False
USR03627,Azad Naik,faras11@example.org,34,Other,Bangalore,Manipur,2025-07-28,Platinum,False
USR03628,Hredhaan Dey,pooja33@example.org,57,Other,Pune,Jharkhand,2025-05-01,Gold,False
USR03629,Jason Sheth,labandara@example.com,23,Other,Kolkata,Arunachal Pradesh,2024-05-23,Silver,False
USR03630,Agastya Deo,uvarughese@example.org,55,Female,Lucknow,Haryana,2023-12-19,Silver,True
USR03631,Jalsa Iyer,jairajarya@example.org,39,Other,Delhi,Telangana,2025-11-23,Gold,True
USR03632,Ekavir Ravel,sai58@example.com,50,Female,Lucknow,Uttar Pradesh,2023-11-07,Silver,True
USR03633,Manthan Khurana,ijayabhatt@example.org,30,Male,Bangalore,Maharashtra,2025-02-05,Silver,False
USR03634,Niharika Kunda,lsarma@example.com,27,Female,Pune,Assam,2025-07-20,Bronze,False
USR03635,Jagrati Dhingra,dsom@example.org,57,Other,Mumbai,Madhya Pradesh,2025-02-14,Platinum,True
USR03636,Advaith Hora,panini18@example.net,43,Other,Delhi,Kerala,2024-11-10,Platinum,False
USR03637,Sanya Dar,omisra@example.org,19,Other,Ahmedabad,Rajasthan,2023-12-19,Silver,True
USR03638,Meera Bhavsar,prabhakarchaman@example.com,37,Other,Chennai,Manipur,2026-02-15,Silver,False
USR03639,Ekaja Palla,chandran76@example.com,60,Other,Lucknow,Chhattisgarh,2024-05-25,Gold,True
USR03640,Gautami Arora,azadkurian@example.org,51,Male,Jaipur,Tamil Nadu,2023-07-15,Bronze,False
USR03641,William Sodhi,sai35@example.org,18,Female,Pune,Madhya Pradesh,2026-03-27,Bronze,True
USR03642,Warda Ramanathan,champakdar@example.net,62,Other,Lucknow,Mizoram,2024-05-04,Platinum,False
USR03643,Ekapad Sem,girindra18@example.org,19,Other,Bangalore,Odisha,2025-12-25,Platinum,False
USR03644,Hitesh Mahal,nayakhardik@example.net,52,Other,Bangalore,Rajasthan,2023-09-28,Platinum,False
USR03645,Reva Sarin,agokhale@example.org,23,Other,Pune,Assam,2025-07-27,Platinum,False
USR03646,Nikita Dara,dominickhatri@example.com,44,Other,Delhi,Uttarakhand,2025-03-27,Silver,True
USR03647,Warjas Varty,nidra79@example.org,53,Female,Pune,Nagaland,2025-11-28,Bronze,True
USR03648,Vansha Dube,oeshi93@example.com,30,Other,Hyderabad,Mizoram,2025-05-07,Gold,True
USR03649,Rachana Shetty,ramaswamyjeevika@example.net,34,Male,Kolkata,Andhra Pradesh,2024-03-08,Platinum,True
USR03650,Lopa Sura,wchadha@example.org,33,Other,Kolkata,Himachal Pradesh,2025-07-20,Gold,True
USR03651,Ekalinga Sachar,harini06@example.net,19,Male,Ahmedabad,Goa,2024-10-12,Silver,True
USR03652,Hemang Wali,ikbal11@example.com,18,Other,Jaipur,Maharashtra,2024-11-29,Platinum,False
USR03653,Hardik Pandey,vidhiyohannan@example.net,42,Male,Mumbai,Haryana,2023-10-30,Bronze,False
USR03654,Meera Sura,dwalla@example.org,50,Male,Delhi,Meghalaya,2024-02-26,Bronze,True
USR03655,Ekaraj Mander,phalder@example.com,57,Female,Mumbai,Maharashtra,2024-12-06,Bronze,True
USR03656,Chatresh Bail,urvashivarkey@example.org,42,Other,Mumbai,Odisha,2024-01-14,Gold,True
USR03657,Kamala Tank,vidhi94@example.com,36,Other,Lucknow,Arunachal Pradesh,2024-12-26,Bronze,False
USR03658,Upadhriti Reddy,rgandhi@example.com,21,Female,Pune,Rajasthan,2024-02-08,Silver,True
USR03659,Pavani Dar,yashicaagrawal@example.org,55,Female,Pune,Uttar Pradesh,2026-03-28,Silver,True
USR03660,Panini Ratta,rudra86@example.net,64,Female,Chennai,West Bengal,2024-02-25,Gold,False
USR03661,Bimala Sastry,ishani88@example.com,19,Female,Ahmedabad,Tripura,2025-11-02,Platinum,False
USR03662,Parth Nadkarni,nikita00@example.com,43,Male,Mumbai,Kerala,2025-03-14,Platinum,True
USR03663,Lakshmi Varma,anirudhgala@example.net,64,Female,Pune,Meghalaya,2025-01-22,Silver,True
USR03664,Shivansh Deshpande,cjani@example.com,40,Male,Jaipur,Mizoram,2023-07-16,Bronze,False
USR03665,Aryan Jain,zvaidya@example.net,64,Other,Ahmedabad,Telangana,2026-03-26,Platinum,True
USR03666,Januja Bhargava,qsur@example.org,28,Other,Lucknow,Goa,2025-05-17,Bronze,False
USR03667,Adya Jain,esuri@example.org,19,Female,Jaipur,Nagaland,2023-12-02,Gold,True
USR03668,Bina Seth,chanderishita@example.net,30,Male,Chennai,Goa,2024-02-22,Platinum,True
USR03669,Jairaj Sarkar,garajai@example.org,23,Male,Hyderabad,Chhattisgarh,2025-11-22,Gold,True
USR03670,Aditya Purohit,rushil44@example.org,30,Female,Pune,Maharashtra,2025-06-07,Bronze,False
USR03671,Finn Soman,qmammen@example.org,52,Male,Ahmedabad,Tamil Nadu,2024-08-17,Bronze,True
USR03672,Balhaar Bal,aayushnanda@example.org,28,Other,Delhi,Goa,2024-09-02,Bronze,True
USR03673,Nisha Bajwa,msankar@example.com,18,Female,Delhi,Punjab,2025-06-18,Silver,False
USR03674,Darika Verma,sahniomkaar@example.net,33,Other,Hyderabad,Jharkhand,2023-12-23,Silver,False
USR03675,Kavya Sastry,amolgopal@example.org,49,Other,Lucknow,Andhra Pradesh,2026-02-25,Gold,False
USR03676,Anjali Vora,brarrayaan@example.com,25,Male,Chennai,Tamil Nadu,2025-09-03,Platinum,True
USR03677,Ayushman Kumer,borahojas@example.net,60,Other,Kolkata,Haryana,2023-08-29,Gold,False
USR03678,Kashish Varughese,sibalkrish@example.com,55,Male,Bangalore,Himachal Pradesh,2024-04-11,Gold,True
USR03679,Rachita Aggarwal,aarnareddy@example.net,27,Female,Kolkata,Uttar Pradesh,2023-09-17,Bronze,True
USR03680,Anirudh Kalla,advikbhalla@example.com,45,Female,Kolkata,Gujarat,2024-09-10,Bronze,True
USR03681,Hemani Devan,kdada@example.org,46,Male,Kolkata,Uttarakhand,2023-10-16,Bronze,False
USR03682,Falan Dhar,harinakshi82@example.net,48,Other,Delhi,Uttarakhand,2023-08-09,Silver,False
USR03683,Aashi Suri,hritikdube@example.net,65,Female,Jaipur,Nagaland,2024-05-03,Silver,True
USR03684,Waida Agarwal,balibalvan@example.com,22,Male,Bangalore,Odisha,2025-12-29,Bronze,False
USR03685,Pratyush Korpal,larya@example.net,55,Other,Bangalore,Assam,2023-11-26,Bronze,True
USR03686,Lila Boase,daniel03@example.org,34,Other,Pune,Himachal Pradesh,2024-10-20,Silver,False
USR03687,Zayan Kohli,daliamadhavi@example.org,65,Female,Lucknow,Odisha,2025-05-15,Platinum,True
USR03688,Gautami Maharaj,ebal@example.com,45,Male,Jaipur,Arunachal Pradesh,2026-03-18,Silver,True
USR03689,Deepa Barad,fnarula@example.com,50,Male,Jaipur,Kerala,2024-08-29,Gold,False
USR03690,Udarsh Brahmbhatt,georgebanik@example.net,19,Female,Chennai,Gujarat,2025-10-26,Platinum,True
USR03691,Gauri Jain,msem@example.org,49,Other,Lucknow,Tamil Nadu,2023-05-29,Platinum,False
USR03692,Zilmil Kothari,dsarna@example.com,61,Male,Ahmedabad,Tripura,2023-04-17,Platinum,True
USR03693,Aarini Kohli,abeer65@example.org,43,Female,Chennai,Mizoram,2025-01-27,Platinum,True
USR03694,Pushti Wagle,saumya25@example.org,18,Female,Mumbai,Himachal Pradesh,2024-04-03,Platinum,True
USR03695,Qabil Muni,ygarde@example.org,23,Other,Bangalore,Karnataka,2024-12-16,Silver,True
USR03696,Frederick Shroff,royvyanjana@example.org,58,Female,Hyderabad,Gujarat,2025-07-04,Silver,True
USR03697,Qarin Parikh,hredhaanjani@example.org,43,Other,Hyderabad,Arunachal Pradesh,2025-02-06,Bronze,False
USR03698,Hitesh Krishna,dbansal@example.com,52,Female,Delhi,Kerala,2025-09-16,Gold,False
USR03699,Kavya Patil,mittalbalendra@example.net,54,Male,Delhi,Haryana,2024-12-30,Silver,True
USR03700,Varsha Baria,davenidra@example.net,54,Male,Hyderabad,Telangana,2025-02-20,Platinum,False
USR03701,Ishwar Dugar,faras01@example.com,56,Male,Jaipur,Madhya Pradesh,2024-02-18,Gold,True
USR03702,Yauvani Mallick,noah17@example.com,45,Other,Lucknow,Kerala,2026-02-07,Gold,True
USR03703,Balveer Guha,borahaadhya@example.net,28,Male,Mumbai,Manipur,2024-04-14,Gold,True
USR03704,Yagnesh Ravi,anusha55@example.com,56,Other,Chennai,Jharkhand,2024-09-27,Platinum,False
USR03705,Janani Sankaran,gillojasvi@example.net,50,Female,Bangalore,Nagaland,2024-07-03,Gold,False
USR03706,Gunbir Johal,libnidasgupta@example.org,65,Other,Jaipur,Chhattisgarh,2024-06-15,Bronze,True
USR03707,Hitesh Kapur,zashil99@example.com,36,Female,Ahmedabad,Gujarat,2025-10-02,Platinum,True
USR03708,Avi Roy,amaira79@example.com,62,Other,Ahmedabad,Maharashtra,2024-03-25,Bronze,False
USR03709,Dominic Chad,wrideshdara@example.com,29,Male,Jaipur,Assam,2023-10-14,Platinum,False
USR03710,Arjun Mutti,fvarty@example.net,42,Female,Chennai,Bihar,2024-02-06,Silver,True
USR03711,Indali Aggarwal,sastryxavier@example.net,57,Female,Kolkata,Karnataka,2023-10-01,Platinum,True
USR03712,Falan Sharaf,hnazareth@example.org,57,Male,Ahmedabad,Nagaland,2024-03-22,Platinum,False
USR03713,Zashil Prasad,annedivya@example.org,42,Other,Bangalore,Gujarat,2024-12-09,Platinum,False
USR03714,Madhav Venkataraman,yatin70@example.com,63,Male,Bangalore,Uttar Pradesh,2024-04-16,Gold,True
USR03715,Diya De,lallasuhani@example.net,49,Other,Mumbai,Telangana,2023-12-16,Gold,True
USR03716,Yashvi Ramanathan,arorabhavna@example.net,43,Other,Bangalore,Gujarat,2025-09-14,Silver,False
USR03717,Tanay Swamy,maharajdalbir@example.org,21,Other,Kolkata,Goa,2025-06-08,Bronze,False
USR03718,Pratyush Batta,henry42@example.org,42,Female,Lucknow,Odisha,2025-04-18,Gold,False
USR03719,Advik Sule,samimeghana@example.org,54,Male,Mumbai,Nagaland,2026-01-20,Bronze,True
USR03720,Harish Agate,pahalprashad@example.net,35,Other,Bangalore,Uttarakhand,2023-07-05,Gold,False
USR03721,Ria Walla,nathanielbanerjee@example.com,35,Female,Bangalore,Sikkim,2025-08-28,Platinum,False
USR03722,Oeshi Kala,ira49@example.com,55,Female,Chennai,Goa,2024-12-27,Silver,False
USR03723,Ekansh Manda,ekbaltank@example.net,57,Female,Bangalore,Odisha,2025-08-05,Silver,True
USR03724,Netra Gupta,nraja@example.net,61,Other,Lucknow,Chhattisgarh,2025-01-03,Gold,False
USR03725,Advik Chaudhry,yachana23@example.org,32,Male,Jaipur,Telangana,2025-09-26,Bronze,False
USR03726,Jason Jhaveri,ikarpe@example.com,43,Male,Kolkata,Goa,2024-07-17,Bronze,False
USR03727,Kamya Naik,periria@example.com,29,Other,Hyderabad,Goa,2024-03-30,Platinum,True
USR03728,Brinda Edwin,tejas99@example.org,39,Female,Bangalore,Mizoram,2023-09-11,Silver,False
USR03729,Yashoda Mutti,gaurangi96@example.net,55,Male,Chennai,Jharkhand,2024-01-20,Gold,False
USR03730,Vedant Talwar,yashodaaggarwal@example.net,24,Male,Jaipur,Punjab,2024-04-13,Bronze,False
USR03731,Chavvi Purohit,gvasa@example.org,41,Female,Mumbai,Kerala,2023-05-25,Platinum,False
USR03732,Zilmil Majumdar,qrajagopalan@example.org,42,Other,Hyderabad,Goa,2026-01-29,Bronze,False
USR03733,Zayan Sidhu,ronith20@example.org,49,Other,Kolkata,Punjab,2025-06-07,Gold,True
USR03734,Jagdish Murty,ranbir81@example.com,18,Male,Kolkata,Tamil Nadu,2026-03-17,Bronze,True
USR03735,Indali Boase,gavin11@example.net,25,Female,Lucknow,West Bengal,2025-06-06,Platinum,True
USR03736,Advika Badami,amital@example.com,21,Male,Jaipur,Madhya Pradesh,2024-12-20,Gold,True
USR03737,Suhani Master,uramesh@example.com,35,Male,Delhi,Arunachal Pradesh,2025-03-07,Gold,True
USR03738,Ishwar Madan,gandhinidhi@example.org,43,Female,Delhi,Tripura,2024-10-12,Gold,False
USR03739,Laban Bhalla,zilmil15@example.net,47,Male,Hyderabad,Goa,2023-08-31,Gold,True
USR03740,Urishilla Aurora,nadigudant@example.net,24,Male,Bangalore,Tamil Nadu,2024-11-05,Gold,True
USR03741,Advik Narayan,binapandit@example.com,44,Female,Jaipur,Himachal Pradesh,2023-08-15,Bronze,True
USR03742,Warhi Jain,kdugar@example.org,45,Female,Hyderabad,Kerala,2026-03-16,Bronze,True
USR03743,Imaran Krishna,pallapranit@example.org,57,Female,Bangalore,Nagaland,2023-05-01,Bronze,False
USR03744,Viraj Borde,rohanbarad@example.net,23,Male,Hyderabad,Chhattisgarh,2026-01-05,Silver,False
USR03745,Ronith Palla,tanmayi03@example.org,42,Other,Jaipur,Maharashtra,2025-12-04,Bronze,False
USR03746,Anamika Lanka,choudhryjagdish@example.net,53,Male,Lucknow,Sikkim,2023-06-10,Silver,False
USR03747,Yashica Dayal,vyanjana50@example.net,18,Female,Hyderabad,Madhya Pradesh,2024-09-24,Silver,True
USR03748,Yahvi Mittal,dayalfariq@example.net,50,Other,Jaipur,Goa,2024-07-07,Gold,False
USR03749,Darsh Swaminathan,modyishita@example.net,28,Male,Hyderabad,Punjab,2025-01-16,Platinum,False
USR03750,Ekanta Chhabra,dubearjun@example.net,21,Female,Lucknow,Manipur,2025-10-09,Platinum,False
USR03751,Ekalinga Patil,vchaudhary@example.org,52,Female,Kolkata,Himachal Pradesh,2024-07-30,Gold,True
USR03752,Shravya Dasgupta,lmalhotra@example.net,26,Female,Hyderabad,Sikkim,2024-09-03,Gold,False
USR03753,Qadim Chadha,hiteshswaminathan@example.net,52,Other,Hyderabad,Karnataka,2025-12-02,Platinum,False
USR03754,Neha Rattan,ppalla@example.net,38,Other,Lucknow,Karnataka,2025-02-02,Gold,True
USR03755,Eshana Reddy,oviya51@example.net,50,Male,Kolkata,Karnataka,2024-06-19,Bronze,True
USR03756,Chakradhar Kant,oscarmunshi@example.net,62,Female,Hyderabad,Sikkim,2024-11-17,Bronze,True
USR03757,Yauvani Rout,duaaditya@example.net,18,Male,Mumbai,Rajasthan,2023-04-15,Silver,False
USR03758,Avi Sundaram,rajagopalmahika@example.com,41,Other,Chennai,Punjab,2025-12-19,Silver,True
USR03759,Eesha Bera,dhillonyochana@example.com,33,Male,Delhi,Manipur,2024-04-23,Gold,False
USR03760,Nandini Chhabra,perilajita@example.com,22,Male,Mumbai,Punjab,2023-04-29,Gold,False
USR03761,Arjun Sridhar,lakshit31@example.com,48,Male,Jaipur,West Bengal,2024-06-23,Silver,False
USR03762,Harish Tara,gargwatika@example.net,53,Other,Bangalore,Meghalaya,2023-04-09,Bronze,False
USR03763,Riya Bahl,meghana70@example.net,37,Female,Jaipur,Uttarakhand,2024-07-03,Platinum,False
USR03764,Dakshesh Purohit,saininachiket@example.com,55,Other,Ahmedabad,Manipur,2024-09-29,Silver,False
USR03765,Unnati Contractor,mohantyfalguni@example.org,62,Male,Pune,Tamil Nadu,2023-12-25,Platinum,False
USR03766,Qabil Dhingra,pkade@example.net,64,Female,Pune,Punjab,2023-09-26,Silver,True
USR03767,Jeevika Pandya,mandhamsini@example.org,26,Female,Jaipur,Karnataka,2024-05-06,Silver,False
USR03768,Nidra Naidu,ideshpande@example.net,36,Male,Delhi,Goa,2023-12-16,Silver,True
USR03769,Siya Suri,shravyasangha@example.org,63,Other,Delhi,Uttarakhand,2026-02-28,Silver,True
USR03770,Aarnav Mukherjee,vincent30@example.net,22,Male,Chennai,Telangana,2025-01-08,Silver,True
USR03771,Udarsh Wable,nandinigolla@example.com,58,Female,Lucknow,Maharashtra,2024-02-18,Bronze,True
USR03772,Teerth More,lavanyaom@example.net,42,Other,Mumbai,Maharashtra,2024-11-05,Bronze,True
USR03773,Sara Agarwal,guhayauvani@example.org,44,Female,Ahmedabad,Assam,2023-06-19,Silver,True
USR03774,Amruta Keer,vchaudhry@example.net,63,Other,Ahmedabad,Arunachal Pradesh,2024-07-21,Gold,True
USR03775,Lipika Uppal,venkataramanjanuja@example.net,52,Male,Ahmedabad,Rajasthan,2025-02-08,Platinum,True
USR03776,Avni Murthy,gsule@example.com,60,Female,Bangalore,Karnataka,2023-06-24,Silver,False
USR03777,Darsh Kibe,lilakara@example.net,48,Female,Hyderabad,Chhattisgarh,2024-02-01,Gold,False
USR03778,Jagrati Venkataraman,isethi@example.org,53,Other,Kolkata,Chhattisgarh,2025-03-31,Platinum,True
USR03779,Samar Kala,onibajwa@example.org,42,Male,Lucknow,Jharkhand,2024-03-23,Bronze,False
USR03780,Jagrati Loyal,misradivya@example.net,27,Other,Delhi,Manipur,2024-11-19,Platinum,False
USR03781,Samar Arora,garimasharaf@example.org,60,Other,Chennai,Himachal Pradesh,2024-04-13,Bronze,False
USR03782,Aradhana Reddy,davetara@example.com,21,Other,Bangalore,Jharkhand,2025-04-26,Platinum,True
USR03783,Anmol Venkataraman,chasmum99@example.org,59,Female,Bangalore,Assam,2025-01-15,Bronze,False
USR03784,Kavya Dutta,ggarde@example.net,61,Male,Chennai,Tripura,2026-02-20,Platinum,True
USR03785,Arin Dhingra,pradhanjagat@example.org,54,Other,Lucknow,Himachal Pradesh,2023-10-08,Silver,True
USR03786,Kalpit Dani,jeevika88@example.org,38,Male,Bangalore,Jharkhand,2026-02-26,Silver,True
USR03787,Maanas Varty,bbedi@example.org,65,Female,Bangalore,West Bengal,2025-11-26,Bronze,False
USR03788,Oliver Sangha,xavierraman@example.org,38,Other,Lucknow,Tamil Nadu,2024-10-24,Bronze,False
USR03789,Upadhriti Dutt,urmikala@example.com,33,Other,Jaipur,Himachal Pradesh,2025-05-26,Silver,True
USR03790,Tarak Deshmukh,zchauhan@example.com,28,Female,Hyderabad,Meghalaya,2025-04-07,Silver,True
USR03791,Jackson Thakkar,edhitha01@example.net,38,Other,Kolkata,Manipur,2025-08-16,Gold,False
USR03792,Ishanvi Bhatnagar,lakshmikalita@example.net,25,Female,Ahmedabad,Arunachal Pradesh,2024-08-08,Platinum,True
USR03793,Adweta Jaggi,nathan87@example.org,28,Female,Kolkata,Meghalaya,2025-04-24,Silver,True
USR03794,Chatura Pathak,damyantidora@example.net,54,Female,Kolkata,Gujarat,2024-04-17,Gold,False
USR03795,Zayan Master,sai10@example.org,57,Other,Delhi,Uttar Pradesh,2026-01-05,Silver,False
USR03796,Indira Sachar,xitidalal@example.com,56,Other,Ahmedabad,Sikkim,2023-11-20,Bronze,True
USR03797,Amara Palan,zilmil63@example.net,54,Male,Ahmedabad,Mizoram,2026-01-14,Bronze,True
USR03798,Anamika Walla,yagnesh86@example.com,21,Female,Chennai,Assam,2024-01-01,Platinum,False
USR03799,Mohammed Kadakia,amarabhatt@example.org,64,Male,Chennai,Bihar,2024-08-29,Platinum,False
USR03800,Udarsh Palla,tswaminathan@example.com,26,Other,Jaipur,Telangana,2026-03-04,Silver,True
USR03801,Oscar Zacharia,indira09@example.net,27,Male,Delhi,Madhya Pradesh,2025-11-18,Silver,False
USR03802,Balveer Bahl,xtoor@example.org,43,Other,Mumbai,Andhra Pradesh,2026-01-03,Silver,True
USR03803,Eiravati Das,balakrishnanfrederick@example.org,20,Male,Kolkata,Sikkim,2023-12-13,Platinum,False
USR03804,Sudiksha Modi,venkateshbrinda@example.com,51,Other,Jaipur,Manipur,2024-05-20,Platinum,False
USR03805,Upma Jani,caleb18@example.com,61,Male,Hyderabad,Nagaland,2025-10-07,Gold,True
USR03806,Qabil Bawa,ridhi74@example.com,33,Other,Jaipur,Tamil Nadu,2024-12-30,Platinum,True
USR03807,Zehaan Bhatt,abhimanyu24@example.net,20,Male,Mumbai,Manipur,2025-03-08,Gold,False
USR03808,Unnati Cherian,qabil92@example.net,33,Female,Delhi,Bihar,2023-04-25,Gold,True
USR03809,Rachita Pathak,aadi98@example.org,47,Male,Hyderabad,Bihar,2024-10-31,Silver,True
USR03810,Samarth Ranganathan,kariorinder@example.com,64,Other,Delhi,Jharkhand,2023-09-29,Bronze,True
USR03811,Oeshi Devan,mistrybrinda@example.com,59,Other,Bangalore,Punjab,2025-02-17,Gold,True
USR03812,Farhan Amble,nikita61@example.com,23,Female,Chennai,Mizoram,2023-09-15,Platinum,False
USR03813,Rachana Badal,nirja04@example.com,59,Other,Jaipur,Gujarat,2024-12-16,Silver,True
USR03814,Hredhaan Shan,bhavika25@example.net,57,Male,Mumbai,Kerala,2025-05-09,Platinum,False
USR03815,Naveen Oommen,waliarin@example.com,23,Male,Lucknow,Uttar Pradesh,2025-11-29,Platinum,True
USR03816,Faris Rajan,aupadhyay@example.com,56,Male,Bangalore,Mizoram,2025-01-30,Platinum,True
USR03817,Amaira Raman,chandran17@example.org,58,Male,Bangalore,Gujarat,2023-04-21,Bronze,True
USR03818,Banjeet Gara,mohanluke@example.net,28,Male,Ahmedabad,Meghalaya,2026-02-19,Platinum,False
USR03819,Gayathri Jain,varugheseaarav@example.com,60,Male,Mumbai,Tamil Nadu,2025-06-07,Bronze,True
USR03820,Megha Sachdeva,solankioni@example.net,25,Male,Pune,Mizoram,2023-06-15,Platinum,True
USR03821,Jagvi Kashyap,ayushapte@example.net,26,Male,Mumbai,Kerala,2024-06-12,Bronze,True
USR03822,Jeevika Mutti,trajagopalan@example.org,46,Male,Hyderabad,Jharkhand,2025-01-05,Platinum,True
USR03823,Wazir Narang,divanmekhala@example.net,30,Other,Chennai,Punjab,2024-03-23,Bronze,False
USR03824,Tarak Pingle,hmand@example.com,54,Male,Pune,Manipur,2025-10-08,Platinum,False
USR03825,Amaira Khurana,hiral16@example.org,31,Other,Mumbai,Kerala,2025-02-21,Silver,False
USR03826,Yashodhara Kaul,babuharrison@example.org,59,Other,Kolkata,Rajasthan,2025-12-16,Bronze,True
USR03827,Hredhaan Morar,balbina@example.com,36,Male,Delhi,Gujarat,2024-09-30,Bronze,False
USR03828,Neel Venkataraman,fsane@example.com,19,Other,Pune,Uttarakhand,2024-11-15,Silver,False
USR03829,Madhav Mangal,opillay@example.net,18,Other,Hyderabad,Goa,2023-08-26,Silver,True
USR03830,Ishita Dewan,jairaj11@example.org,56,Female,Pune,Gujarat,2025-10-20,Silver,True
USR03831,Osha Chander,naveenbumb@example.org,55,Male,Hyderabad,Mizoram,2023-11-15,Gold,False
USR03832,Aradhana Kala,emangal@example.org,22,Other,Mumbai,West Bengal,2024-08-26,Silver,False
USR03833,Advik Apte,dewannakul@example.org,26,Other,Lucknow,Jharkhand,2024-09-16,Platinum,True
USR03834,Agastya Kibe,pingleunni@example.net,24,Male,Ahmedabad,Haryana,2024-07-16,Bronze,True
USR03835,Irya Sandhu,samarth76@example.org,35,Male,Pune,Nagaland,2023-12-11,Gold,False
USR03836,Fariq Sandhu,jagdishravel@example.com,52,Female,Pune,Madhya Pradesh,2024-05-06,Gold,True
USR03837,Atharv Agarwal,salviqabil@example.org,31,Male,Kolkata,Punjab,2025-05-15,Bronze,True
USR03838,Mugdha Rajagopalan,advika07@example.org,19,Male,Ahmedabad,Telangana,2023-05-26,Bronze,False
USR03839,Kala Shanker,vrindadixit@example.org,25,Female,Lucknow,Sikkim,2025-05-14,Silver,False
USR03840,Dalaja Venkatesh,mrajagopalan@example.org,32,Other,Ahmedabad,Goa,2023-09-05,Gold,True
USR03841,Ishwar Mohanty,william22@example.org,28,Other,Lucknow,Meghalaya,2024-06-24,Bronze,False
USR03842,Barkha Ganguly,santanusha@example.com,64,Other,Delhi,Bihar,2025-02-02,Platinum,False
USR03843,Farhan Sami,gsahota@example.com,55,Male,Pune,Goa,2025-03-23,Silver,True
USR03844,Yagnesh Rattan,mahikawali@example.net,26,Female,Jaipur,Rajasthan,2024-12-06,Bronze,False
USR03845,Kashish Mahajan,kotharizilmil@example.net,38,Female,Bangalore,Assam,2026-03-16,Bronze,True
USR03846,Januja Garg,behlurishilla@example.com,62,Other,Kolkata,Tripura,2024-04-18,Bronze,True
USR03847,Sai Saran,odika58@example.com,21,Male,Mumbai,Sikkim,2023-09-15,Gold,False
USR03848,Victor Bhargava,pbatra@example.com,49,Other,Ahmedabad,Odisha,2024-12-14,Gold,False
USR03849,Bahadurjit Tiwari,zbutala@example.org,37,Other,Delhi,Punjab,2025-05-01,Gold,False
USR03850,Devika Narayan,hamsinipall@example.org,55,Other,Hyderabad,Telangana,2024-02-07,Gold,False
USR03851,Robert Dora,xkota@example.net,45,Male,Chennai,Assam,2023-04-30,Gold,False
USR03852,Owen Handa,janujavirk@example.org,24,Male,Kolkata,Rajasthan,2024-01-30,Platinum,False
